trade_date,yyyymm,counterparty,asset_class,currency,trade_type,metric,value
2025-09-02,2025-09,Bank B,Equity,USD,Sell,notional,1418343.273215927
2025-09-02,2025-09,Bank B,Equity,USD,Sell,notional_mn,1.418343273215927
2025-09-02,2025-09,Bank B,Equity,USD,Sell,pnl,-14144.728898530406
2025-09-02,2025-09,Bank C,Equity,EUR,Sell,notional,1246009.2327946778
2025-09-02,2025-09,Bank C,Equity,EUR,Sell,notional_mn,1.2460092327946777
2025-09-02,2025-09,Bank C,Equity,EUR,Sell,pnl,-29635.4643725656
2025-09-02,2025-09,Bank C,Equity,GBP,Sell,notional,3397775.837166224
2025-09-02,2025-09,Bank C,Equity,GBP,Sell,notional_mn,3.397775837166224
2025-09-02,2025-09,Bank C,Equity,GBP,Sell,pnl,-38124.17268342131
2025-09-02,2025-09,Bank D,Commodity,EUR,Sell,notional,745761.4838307494
2025-09-02,2025-09,Bank D,Commodity,EUR,Sell,notional_mn,0.7457614838307494
2025-09-02,2025-09,Bank D,Commodity,EUR,Sell,pnl,-10954.805125670497
2025-09-02,2025-09,Bank D,Equity,JPY,Buy,notional,1969230.823900757
2025-09-02,2025-09,Bank D,Equity,JPY,Buy,notional_mn,1.969230823900757
2025-09-02,2025-09,Bank D,Equity,JPY,Buy,pnl,-42117.93095701785
2025-09-02,2025-09,Bank D,FX,EUR,Buy,notional,2175754.150895023
2025-09-02,2025-09,Bank D,FX,EUR,Buy,notional_mn,2.1757541508950227
2025-09-02,2025-09,Bank D,FX,EUR,Buy,pnl,-5646.333534919463
2025-09-03,2025-09,Bank A,Bond,EUR,Sell,notional,3748436.842470769
2025-09-03,2025-09,Bank A,Bond,EUR,Sell,notional_mn,3.748436842470769
2025-09-03,2025-09,Bank A,Bond,EUR,Sell,pnl,-7690.305457677681
2025-09-03,2025-09,Bank A,Bond,JPY,Buy,notional,1683584.716985382
2025-09-03,2025-09,Bank A,Bond,JPY,Buy,notional_mn,1.683584716985382
2025-09-03,2025-09,Bank A,Bond,JPY,Buy,pnl,12017.826247369809
2025-09-03,2025-09,Bank A,Equity,EUR,Buy,notional,663351.5833489345
2025-09-03,2025-09,Bank A,Equity,EUR,Buy,notional_mn,0.6633515833489345
2025-09-03,2025-09,Bank A,Equity,EUR,Buy,pnl,10439.655371308962
2025-09-03,2025-09,Bank A,Equity,JPY,Sell,notional,571413.2286032251
2025-09-03,2025-09,Bank A,Equity,JPY,Sell,notional_mn,0.5714132286032251
2025-09-03,2025-09,Bank A,Equity,JPY,Sell,pnl,787.3061001264656
2025-09-03,2025-09,Bank B,Bond,EUR,Buy,notional,341753.9018124014
2025-09-03,2025-09,Bank B,Bond,EUR,Buy,notional_mn,0.3417539018124014
2025-09-03,2025-09,Bank B,Bond,EUR,Buy,pnl,-9560.687269986109
2025-09-03,2025-09,Bank B,Equity,GBP,Sell,notional,797185.0021815976
2025-09-03,2025-09,Bank B,Equity,GBP,Sell,notional_mn,0.7971850021815976
2025-09-03,2025-09,Bank B,Equity,GBP,Sell,pnl,-5866.7035098053375
2025-09-03,2025-09,Bank B,Equity,JPY,Sell,notional,232921.92873285845
2025-09-03,2025-09,Bank B,Equity,JPY,Sell,notional_mn,0.2329219287328584
2025-09-03,2025-09,Bank B,Equity,JPY,Sell,pnl,-2737.1003125347625
2025-09-03,2025-09,Bank C,Equity,EUR,Buy,notional,283801.91134921834
2025-09-03,2025-09,Bank C,Equity,EUR,Buy,notional_mn,0.2838019113492183
2025-09-03,2025-09,Bank C,Equity,EUR,Buy,pnl,7742.241798436215
2025-09-03,2025-09,Bank C,Equity,JPY,Buy,notional,1347792.1175722538
2025-09-03,2025-09,Bank C,Equity,JPY,Buy,notional_mn,1.3477921175722538
2025-09-03,2025-09,Bank C,Equity,JPY,Buy,pnl,1646.2910153108485
2025-09-03,2025-09,Bank C,FX,GBP,Buy,notional,701765.9257680969
2025-09-03,2025-09,Bank C,FX,GBP,Buy,notional_mn,0.7017659257680969
2025-09-03,2025-09,Bank C,FX,GBP,Buy,pnl,-21571.46481119977
2025-09-03,2025-09,Bank D,Bond,GBP,Buy,notional,2180656.5999309146
2025-09-03,2025-09,Bank D,Bond,GBP,Buy,notional_mn,2.1806565999309147
2025-09-03,2025-09,Bank D,Bond,GBP,Buy,pnl,30821.960400042408
2025-09-03,2025-09,Bank D,Commodity,JPY,Sell,notional,655936.6909195911
2025-09-03,2025-09,Bank D,Commodity,JPY,Sell,notional_mn,0.6559366909195911
2025-09-03,2025-09,Bank D,Commodity,JPY,Sell,pnl,9918.0429590213
2025-09-03,2025-09,Bank D,Equity,EUR,Buy,notional,2579267.4885512143
2025-09-03,2025-09,Bank D,Equity,EUR,Buy,notional_mn,2.5792674885512143
2025-09-03,2025-09,Bank D,Equity,EUR,Buy,pnl,-32838.45276954863
2025-09-03,2025-09,Bank D,Equity,JPY,Buy,notional,2950542.480129789
2025-09-03,2025-09,Bank D,Equity,JPY,Buy,notional_mn,2.9505424801297893
2025-09-03,2025-09,Bank D,Equity,JPY,Buy,pnl,-78024.86073873146
2025-09-03,2025-09,Bank D,FX,JPY,Sell,notional,2292458.2667935565
2025-09-03,2025-09,Bank D,FX,JPY,Sell,notional_mn,2.2924582667935565
2025-09-03,2025-09,Bank D,FX,JPY,Sell,pnl,9877.19819809843
2025-09-04,2025-09,Bank A,Bond,EUR,Sell,notional,2582299.133706372
2025-09-04,2025-09,Bank A,Bond,EUR,Sell,notional_mn,2.582299133706372
2025-09-04,2025-09,Bank A,Bond,EUR,Sell,pnl,-4001.910163341361
2025-09-04,2025-09,Bank B,Bond,EUR,Buy,notional,3219049.53042811
2025-09-04,2025-09,Bank B,Bond,EUR,Buy,notional_mn,3.2190495304281104
2025-09-04,2025-09,Bank B,Bond,EUR,Buy,pnl,-12621.599403979835
2025-09-04,2025-09,Bank B,Bond,EUR,Sell,notional,315787.4666516555
2025-09-04,2025-09,Bank B,Bond,EUR,Sell,notional_mn,0.3157874666516555
2025-09-04,2025-09,Bank B,Bond,EUR,Sell,pnl,-1044.430747611245
2025-09-04,2025-09,Bank C,Bond,USD,Buy,notional,1500914.4665901444
2025-09-04,2025-09,Bank C,Bond,USD,Buy,notional_mn,1.5009144665901444
2025-09-04,2025-09,Bank C,Bond,USD,Buy,pnl,22356.341376023127
2025-09-04,2025-09,Bank C,Commodity,GBP,Sell,notional,3005383.86701675
2025-09-04,2025-09,Bank C,Commodity,GBP,Sell,notional_mn,3.00538386701675
2025-09-04,2025-09,Bank C,Commodity,GBP,Sell,pnl,-54371.536298306586
2025-09-04,2025-09,Bank C,Equity,EUR,Sell,notional,676645.7509818589
2025-09-04,2025-09,Bank C,Equity,EUR,Sell,notional_mn,0.676645750981859
2025-09-04,2025-09,Bank C,Equity,EUR,Sell,pnl,-4732.91714826281
2025-09-04,2025-09,Bank C,Equity,GBP,Buy,notional,1263797.5640650552
2025-09-04,2025-09,Bank C,Equity,GBP,Buy,notional_mn,1.2637975640650552
2025-09-04,2025-09,Bank C,Equity,GBP,Buy,pnl,-19882.981947696007
2025-09-04,2025-09,Bank D,Bond,JPY,Sell,notional,3699105.002204207
2025-09-04,2025-09,Bank D,Bond,JPY,Sell,notional_mn,3.699105002204207
2025-09-04,2025-09,Bank D,Bond,JPY,Sell,pnl,111169.31491554856
2025-09-04,2025-09,Bank D,Equity,EUR,Buy,notional,2732727.503928604
2025-09-04,2025-09,Bank D,Equity,EUR,Buy,notional_mn,2.732727503928604
2025-09-04,2025-09,Bank D,Equity,EUR,Buy,pnl,-772.6642138174554
2025-09-04,2025-09,Bank D,Equity,EUR,Sell,notional,884460.8197143581
2025-09-04,2025-09,Bank D,Equity,EUR,Sell,notional_mn,0.8844608197143581
2025-09-04,2025-09,Bank D,Equity,EUR,Sell,pnl,-42031.77628079501
2025-09-04,2025-09,Bank D,Equity,USD,Sell,notional,994336.1602263332
2025-09-04,2025-09,Bank D,Equity,USD,Sell,notional_mn,0.9943361602263332
2025-09-04,2025-09,Bank D,Equity,USD,Sell,pnl,1874.8228785581875
2025-09-04,2025-09,Bank D,FX,EUR,Sell,notional,3884419.2051973096
2025-09-04,2025-09,Bank D,FX,EUR,Sell,notional_mn,3.8844192051973097
2025-09-04,2025-09,Bank D,FX,EUR,Sell,pnl,75149.74750820831
2025-09-04,2025-09,Bank D,FX,GBP,Sell,notional,1455559.568279202
2025-09-04,2025-09,Bank D,FX,GBP,Sell,notional_mn,1.4555595682792022
2025-09-04,2025-09,Bank D,FX,GBP,Sell,pnl,-33949.697926363755
2025-09-05,2025-09,Bank B,Bond,GBP,Buy,notional,3406354.0285541755
2025-09-05,2025-09,Bank B,Bond,GBP,Buy,notional_mn,3.406354028554176
2025-09-05,2025-09,Bank B,Bond,GBP,Buy,pnl,-98950.887109322
2025-09-05,2025-09,Bank C,Commodity,EUR,Buy,notional,2514499.151703039
2025-09-05,2025-09,Bank C,Commodity,EUR,Buy,notional_mn,2.5144991517030397
2025-09-05,2025-09,Bank C,Commodity,EUR,Buy,pnl,57549.60442316765
2025-09-05,2025-09,Bank D,Equity,JPY,Sell,notional,2057905.058296728
2025-09-05,2025-09,Bank D,Equity,JPY,Sell,notional_mn,2.057905058296728
2025-09-05,2025-09,Bank D,Equity,JPY,Sell,pnl,-1548.0598812530882
2025-09-05,2025-09,Bank D,FX,JPY,Sell,notional,2397377.8080620114
2025-09-05,2025-09,Bank D,FX,JPY,Sell,notional_mn,2.397377808062011
2025-09-05,2025-09,Bank D,FX,JPY,Sell,pnl,-83490.15906607917
2025-09-08,2025-09,Bank A,Bond,EUR,Sell,notional,1408920.5650909755
2025-09-08,2025-09,Bank A,Bond,EUR,Sell,notional_mn,1.4089205650909755
2025-09-08,2025-09,Bank A,Bond,EUR,Sell,pnl,70393.23193552438
2025-09-08,2025-09,Bank A,Bond,JPY,Sell,notional,3354652.446830525
2025-09-08,2025-09,Bank A,Bond,JPY,Sell,notional_mn,3.354652446830525
2025-09-08,2025-09,Bank A,Bond,JPY,Sell,pnl,3673.200732371376
2025-09-08,2025-09,Bank A,Bond,USD,Buy,notional,3621456.705035803
2025-09-08,2025-09,Bank A,Bond,USD,Buy,notional_mn,3.621456705035803
2025-09-08,2025-09,Bank A,Bond,USD,Buy,pnl,-1970.466098326208
2025-09-08,2025-09,Bank A,Equity,EUR,Buy,notional,905795.8422408524
2025-09-08,2025-09,Bank A,Equity,EUR,Buy,notional_mn,0.9057958422408524
2025-09-08,2025-09,Bank A,Equity,EUR,Buy,pnl,-11672.551350492038
2025-09-08,2025-09,Bank A,FX,USD,Buy,notional,575569.6501186057
2025-09-08,2025-09,Bank A,FX,USD,Buy,notional_mn,0.5755696501186057
2025-09-08,2025-09,Bank A,FX,USD,Buy,pnl,519.7353832898252
2025-09-08,2025-09,Bank B,Equity,JPY,Sell,notional,2250499.333709591
2025-09-08,2025-09,Bank B,Equity,JPY,Sell,notional_mn,2.250499333709591
2025-09-08,2025-09,Bank B,Equity,JPY,Sell,pnl,23011.02215962812
2025-09-08,2025-09,Bank B,FX,EUR,Buy,notional,3736470.9621494287
2025-09-08,2025-09,Bank B,FX,EUR,Buy,notional_mn,3.7364709621494288
2025-09-08,2025-09,Bank B,FX,EUR,Buy,pnl,-59353.50975636029
2025-09-08,2025-09,Bank B,FX,JPY,Buy,notional,3471389.6529998663
2025-09-08,2025-09,Bank B,FX,JPY,Buy,notional_mn,3.4713896529998665
2025-09-08,2025-09,Bank B,FX,JPY,Buy,pnl,20633.46555070091
2025-09-08,2025-09,Bank C,Bond,JPY,Buy,notional,1912720.842704715
2025-09-08,2025-09,Bank C,Bond,JPY,Buy,notional_mn,1.9127208427047149
2025-09-08,2025-09,Bank C,Bond,JPY,Buy,pnl,-34253.62994502765
2025-09-08,2025-09,Bank C,Equity,USD,Buy,notional,3126155.688868644
2025-09-08,2025-09,Bank C,Equity,USD,Buy,notional_mn,3.126155688868644
2025-09-08,2025-09,Bank C,Equity,USD,Buy,pnl,44691.206747561824
2025-09-08,2025-09,Bank C,Equity,USD,Sell,notional,3752805.33250232
2025-09-08,2025-09,Bank C,Equity,USD,Sell,notional_mn,3.75280533250232
2025-09-08,2025-09,Bank C,Equity,USD,Sell,pnl,110713.30476612809
2025-09-08,2025-09,Bank D,Equity,EUR,Buy,notional,2721483.883306295
2025-09-08,2025-09,Bank D,Equity,EUR,Buy,notional_mn,2.7214838833062958
2025-09-08,2025-09,Bank D,Equity,EUR,Buy,pnl,-37215.95413567255
2025-09-08,2025-09,Bank D,Equity,USD,Buy,notional,1766605.980212496
2025-09-08,2025-09,Bank D,Equity,USD,Buy,notional_mn,1.7666059802124958
2025-09-08,2025-09,Bank D,Equity,USD,Buy,pnl,16635.816472609156
2025-09-09,2025-09,Bank A,Bond,JPY,Buy,notional,3259516.761588343
2025-09-09,2025-09,Bank A,Bond,JPY,Buy,notional_mn,3.259516761588343
2025-09-09,2025-09,Bank A,Bond,JPY,Buy,pnl,70809.8427355239
2025-09-09,2025-09,Bank A,Equity,USD,Sell,notional,1174072.3938860968
2025-09-09,2025-09,Bank A,Equity,USD,Sell,notional_mn,1.1740723938860969
2025-09-09,2025-09,Bank A,Equity,USD,Sell,pnl,26550.74055275882
2025-09-09,2025-09,Bank A,FX,GBP,Buy,notional,1097602.4336553123
2025-09-09,2025-09,Bank A,FX,GBP,Buy,notional_mn,1.0976024336553123
2025-09-09,2025-09,Bank A,FX,GBP,Buy,pnl,24968.37208205718
2025-09-09,2025-09,Bank B,Bond,JPY,Buy,notional,2358329.8054269725
2025-09-09,2025-09,Bank B,Bond,JPY,Buy,notional_mn,2.358329805426973
2025-09-09,2025-09,Bank B,Bond,JPY,Buy,pnl,59769.36534200456
2025-09-09,2025-09,Bank B,Equity,JPY,Buy,notional,3473786.108967344
2025-09-09,2025-09,Bank B,Equity,JPY,Buy,notional_mn,3.473786108967344
2025-09-09,2025-09,Bank B,Equity,JPY,Buy,pnl,90998.96802681638
2025-09-09,2025-09,Bank C,Bond,JPY,Buy,notional,741515.5648868092
2025-09-09,2025-09,Bank C,Bond,JPY,Buy,notional_mn,0.7415155648868093
2025-09-09,2025-09,Bank C,Bond,JPY,Buy,pnl,-14450.228294696024
2025-09-09,2025-09,Bank C,Commodity,USD,Sell,notional,686582.0685855462
2025-09-09,2025-09,Bank C,Commodity,USD,Sell,notional_mn,0.6865820685855463
2025-09-09,2025-09,Bank C,Commodity,USD,Sell,pnl,4671.228785159144
2025-09-09,2025-09,Bank C,Equity,GBP,Buy,notional,799292.4830839718
2025-09-09,2025-09,Bank C,Equity,GBP,Buy,notional_mn,0.7992924830839718
2025-09-09,2025-09,Bank C,Equity,GBP,Buy,pnl,27884.482033515185
2025-09-09,2025-09,Bank D,Bond,EUR,Buy,notional,818351.0226937778
2025-09-09,2025-09,Bank D,Bond,EUR,Buy,notional_mn,0.8183510226937778
2025-09-09,2025-09,Bank D,Bond,EUR,Buy,pnl,-22027.418833611955
2025-09-09,2025-09,Bank D,Bond,GBP,Buy,notional,3459194.7175388043
2025-09-09,2025-09,Bank D,Bond,GBP,Buy,notional_mn,3.4591947175388045
2025-09-09,2025-09,Bank D,Bond,GBP,Buy,pnl,-34357.30758973013
2025-09-09,2025-09,Bank D,Bond,USD,Sell,notional,1704353.0205949787
2025-09-09,2025-09,Bank D,Bond,USD,Sell,notional_mn,1.7043530205949786
2025-09-09,2025-09,Bank D,Bond,USD,Sell,pnl,-20811.933166503903
2025-09-10,2025-09,Bank A,Bond,JPY,Sell,notional,3905819.891381618
2025-09-10,2025-09,Bank A,Bond,JPY,Sell,notional_mn,3.905819891381618
2025-09-10,2025-09,Bank A,Bond,JPY,Sell,pnl,13506.962949704346
2025-09-10,2025-09,Bank A,Equity,EUR,Buy,notional,2579560.805874425
2025-09-10,2025-09,Bank A,Equity,EUR,Buy,notional_mn,2.579560805874425
2025-09-10,2025-09,Bank A,Equity,EUR,Buy,pnl,18713.56079507245
2025-09-10,2025-09,Bank A,Equity,GBP,Buy,notional,2922487.6821942586
2025-09-10,2025-09,Bank A,Equity,GBP,Buy,notional_mn,2.9224876821942587
2025-09-10,2025-09,Bank A,Equity,GBP,Buy,pnl,58238.50367140016
2025-09-10,2025-09,Bank A,Equity,USD,Sell,notional,2257752.02376925
2025-09-10,2025-09,Bank A,Equity,USD,Sell,notional_mn,2.25775202376925
2025-09-10,2025-09,Bank A,Equity,USD,Sell,pnl,-5600.103561570511
2025-09-10,2025-09,Bank B,Commodity,EUR,Sell,notional,2460151.692020484
2025-09-10,2025-09,Bank B,Commodity,EUR,Sell,notional_mn,2.460151692020484
2025-09-10,2025-09,Bank B,Commodity,EUR,Sell,pnl,89542.12729748919
2025-09-10,2025-09,Bank B,Equity,GBP,Sell,notional,2222459.0915156147
2025-09-10,2025-09,Bank B,Equity,GBP,Sell,notional_mn,2.222459091515615
2025-09-10,2025-09,Bank B,Equity,GBP,Sell,pnl,3004.479585989025
2025-09-10,2025-09,Bank B,FX,EUR,Buy,notional,3264034.235998736
2025-09-10,2025-09,Bank B,FX,EUR,Buy,notional_mn,3.264034235998736
2025-09-10,2025-09,Bank B,FX,EUR,Buy,pnl,-63553.38485077535
2025-09-10,2025-09,Bank D,Bond,GBP,Sell,notional,3767300.090502517
2025-09-10,2025-09,Bank D,Bond,GBP,Sell,notional_mn,3.7673000905025167
2025-09-10,2025-09,Bank D,Bond,GBP,Sell,pnl,25462.80863843852
2025-09-10,2025-09,Bank D,Bond,USD,Sell,notional,643691.7334055337
2025-09-10,2025-09,Bank D,Bond,USD,Sell,notional_mn,0.6436917334055338
2025-09-10,2025-09,Bank D,Bond,USD,Sell,pnl,2862.480981143054
2025-09-10,2025-09,Bank D,FX,USD,Buy,notional,2589290.063796045
2025-09-10,2025-09,Bank D,FX,USD,Buy,notional_mn,2.589290063796045
2025-09-10,2025-09,Bank D,FX,USD,Buy,pnl,-24934.16066261777
2025-09-11,2025-09,Bank B,Commodity,GBP,Buy,notional,1582950.9560909525
2025-09-11,2025-09,Bank B,Commodity,GBP,Buy,notional_mn,1.5829509560909525
2025-09-11,2025-09,Bank B,Commodity,GBP,Buy,pnl,-61054.33681623685
2025-09-11,2025-09,Bank B,Equity,GBP,Sell,notional,718280.5864227632
2025-09-11,2025-09,Bank B,Equity,GBP,Sell,notional_mn,0.7182805864227632
2025-09-11,2025-09,Bank B,Equity,GBP,Sell,pnl,-13696.099298068915
2025-09-11,2025-09,Bank B,Equity,JPY,Buy,notional,2443133.1229008567
2025-09-11,2025-09,Bank B,Equity,JPY,Buy,notional_mn,2.443133122900857
2025-09-11,2025-09,Bank B,Equity,JPY,Buy,pnl,40544.467326061764
2025-09-11,2025-09,Bank C,Bond,EUR,Sell,notional,3189584.6954615843
2025-09-11,2025-09,Bank C,Bond,EUR,Sell,notional_mn,3.1895846954615843
2025-09-11,2025-09,Bank C,Bond,EUR,Sell,pnl,38101.45694825601
2025-09-11,2025-09,Bank C,Equity,USD,Buy,notional,2177041.376201333
2025-09-11,2025-09,Bank C,Equity,USD,Buy,notional_mn,2.177041376201333
2025-09-11,2025-09,Bank C,Equity,USD,Buy,pnl,-7905.149873464053
2025-09-11,2025-09,Bank D,Bond,JPY,Buy,notional,2304175.3788878657
2025-09-11,2025-09,Bank D,Bond,JPY,Buy,notional_mn,2.304175378887866
2025-09-11,2025-09,Bank D,Bond,JPY,Buy,pnl,-30902.02521730547
2025-09-11,2025-09,Bank D,Equity,GBP,Sell,notional,3415330.4262165776
2025-09-11,2025-09,Bank D,Equity,GBP,Sell,notional_mn,3.4153304262165776
2025-09-11,2025-09,Bank D,Equity,GBP,Sell,pnl,-58333.65722151052
2025-09-12,2025-09,Bank A,Bond,USD,Buy,notional,3965532.150943351
2025-09-12,2025-09,Bank A,Bond,USD,Buy,notional_mn,3.965532150943351
2025-09-12,2025-09,Bank A,Bond,USD,Buy,pnl,28968.129544244606
2025-09-12,2025-09,Bank A,Bond,USD,Sell,notional,1938751.086690897
2025-09-12,2025-09,Bank A,Bond,USD,Sell,notional_mn,1.938751086690897
2025-09-12,2025-09,Bank A,Bond,USD,Sell,pnl,29201.1171660818
2025-09-12,2025-09,Bank A,Commodity,JPY,Buy,notional,957664.3418554632
2025-09-12,2025-09,Bank A,Commodity,JPY,Buy,notional_mn,0.9576643418554632
2025-09-12,2025-09,Bank A,Commodity,JPY,Buy,pnl,-38667.87504764389
2025-09-12,2025-09,Bank A,Equity,EUR,Buy,notional,5331595.575910599
2025-09-12,2025-09,Bank A,Equity,EUR,Buy,notional_mn,5.331595575910599
2025-09-12,2025-09,Bank A,Equity,EUR,Buy,pnl,-37513.28065247865
2025-09-12,2025-09,Bank A,Equity,EUR,Sell,notional,3775822.779675453
2025-09-12,2025-09,Bank A,Equity,EUR,Sell,notional_mn,3.775822779675453
2025-09-12,2025-09,Bank A,Equity,EUR,Sell,pnl,-95281.98115260011
2025-09-12,2025-09,Bank A,Equity,GBP,Buy,notional,2712186.858172384
2025-09-12,2025-09,Bank A,Equity,GBP,Buy,notional_mn,2.7121868581723843
2025-09-12,2025-09,Bank A,Equity,GBP,Buy,pnl,22260.719672883457
2025-09-12,2025-09,Bank A,Equity,JPY,Buy,notional,3830126.040997099
2025-09-12,2025-09,Bank A,Equity,JPY,Buy,notional_mn,3.830126040997099
2025-09-12,2025-09,Bank A,Equity,JPY,Buy,pnl,86885.80585750264
2025-09-12,2025-09,Bank A,Equity,USD,Buy,notional,996272.8171411144
2025-09-12,2025-09,Bank A,Equity,USD,Buy,notional_mn,0.9962728171411144
2025-09-12,2025-09,Bank A,Equity,USD,Buy,pnl,-35625.97371936329
2025-09-12,2025-09,Bank A,FX,USD,Sell,notional,3058791.1760128024
2025-09-12,2025-09,Bank A,FX,USD,Sell,notional_mn,3.0587911760128024
2025-09-12,2025-09,Bank A,FX,USD,Sell,pnl,-12967.288638171807
2025-09-12,2025-09,Bank B,Equity,GBP,Buy,notional,3550192.837740072
2025-09-12,2025-09,Bank B,Equity,GBP,Buy,notional_mn,3.550192837740072
2025-09-12,2025-09,Bank B,Equity,GBP,Buy,pnl,-38895.47050653973
2025-09-12,2025-09,Bank C,Bond,USD,Sell,notional,3413267.3347593555
2025-09-12,2025-09,Bank C,Bond,USD,Sell,notional_mn,3.413267334759356
2025-09-12,2025-09,Bank C,Bond,USD,Sell,pnl,-93182.5973356827
2025-09-12,2025-09,Bank C,Commodity,JPY,Sell,notional,1987396.2580054929
2025-09-12,2025-09,Bank C,Commodity,JPY,Sell,notional_mn,1.987396258005493
2025-09-12,2025-09,Bank C,Commodity,JPY,Sell,pnl,-9993.188190138198
2025-09-12,2025-09,Bank C,Equity,JPY,Sell,notional,3485855.1609715098
2025-09-12,2025-09,Bank C,Equity,JPY,Sell,notional_mn,3.48585516097151
2025-09-12,2025-09,Bank C,Equity,JPY,Sell,pnl,-24439.72793293513
2025-09-12,2025-09,Bank D,Equity,JPY,Buy,notional,923314.4504254255
2025-09-12,2025-09,Bank D,Equity,JPY,Buy,notional_mn,0.9233144504254256
2025-09-12,2025-09,Bank D,Equity,JPY,Buy,pnl,-14658.163529603433
2025-09-15,2025-09,Bank B,Bond,USD,Buy,notional,3823214.085388215
2025-09-15,2025-09,Bank B,Bond,USD,Buy,notional_mn,3.823214085388215
2025-09-15,2025-09,Bank B,Bond,USD,Buy,pnl,-14161.189606557378
2025-09-15,2025-09,Bank B,Equity,JPY,Sell,notional,684020.5479413266
2025-09-15,2025-09,Bank B,Equity,JPY,Sell,notional_mn,0.6840205479413266
2025-09-15,2025-09,Bank B,Equity,JPY,Sell,pnl,11757.24196493979
2025-09-15,2025-09,Bank B,Equity,USD,Sell,notional,1375394.9786599162
2025-09-15,2025-09,Bank B,Equity,USD,Sell,notional_mn,1.3753949786599162
2025-09-15,2025-09,Bank B,Equity,USD,Sell,pnl,11819.968388966216
2025-09-15,2025-09,Bank B,FX,USD,Buy,notional,3509069.0785165243
2025-09-15,2025-09,Bank B,FX,USD,Buy,notional_mn,3.509069078516524
2025-09-15,2025-09,Bank B,FX,USD,Buy,pnl,-162374.33651966264
2025-09-15,2025-09,Bank C,Bond,EUR,Sell,notional,3154028.347764932
2025-09-15,2025-09,Bank C,Bond,EUR,Sell,notional_mn,3.154028347764932
2025-09-15,2025-09,Bank C,Bond,EUR,Sell,pnl,43636.54474317234
2025-09-15,2025-09,Bank C,Commodity,USD,Sell,notional,3961912.842828997
2025-09-15,2025-09,Bank C,Commodity,USD,Sell,notional_mn,3.961912842828997
2025-09-15,2025-09,Bank C,Commodity,USD,Sell,pnl,-49405.50995668862
2025-09-15,2025-09,Bank C,Equity,EUR,Sell,notional,830046.8998232575
2025-09-15,2025-09,Bank C,Equity,EUR,Sell,notional_mn,0.8300468998232574
2025-09-15,2025-09,Bank C,Equity,EUR,Sell,pnl,-2272.9993441222764
2025-09-15,2025-09,Bank D,Equity,GBP,Buy,notional,1158720.1052247838
2025-09-15,2025-09,Bank D,Equity,GBP,Buy,notional_mn,1.1587201052247835
2025-09-15,2025-09,Bank D,Equity,GBP,Buy,pnl,11900.05003717607
2025-09-16,2025-09,Bank A,Equity,GBP,Buy,notional,325349.97068848374
2025-09-16,2025-09,Bank A,Equity,GBP,Buy,notional_mn,0.3253499706884837
2025-09-16,2025-09,Bank A,Equity,GBP,Buy,pnl,-4319.900382306495
2025-09-16,2025-09,Bank A,Equity,JPY,Buy,notional,1674675.419749375
2025-09-16,2025-09,Bank A,Equity,JPY,Buy,notional_mn,1.674675419749375
2025-09-16,2025-09,Bank A,Equity,JPY,Buy,pnl,67199.77350442242
2025-09-16,2025-09,Bank A,Equity,JPY,Sell,notional,518779.112688601
2025-09-16,2025-09,Bank A,Equity,JPY,Sell,notional_mn,0.518779112688601
2025-09-16,2025-09,Bank A,Equity,JPY,Sell,pnl,582.5486669809525
2025-09-16,2025-09,Bank B,Commodity,JPY,Sell,notional,830990.9975278439
2025-09-16,2025-09,Bank B,Commodity,JPY,Sell,notional_mn,0.8309909975278439
2025-09-16,2025-09,Bank B,Commodity,JPY,Sell,pnl,-17970.85441011749
2025-09-16,2025-09,Bank B,Equity,JPY,Sell,notional,3991755.678951048
2025-09-16,2025-09,Bank B,Equity,JPY,Sell,notional_mn,3.991755678951048
2025-09-16,2025-09,Bank B,Equity,JPY,Sell,pnl,29859.227473648265
2025-09-16,2025-09,Bank C,Bond,GBP,Buy,notional,492350.6378913543
2025-09-16,2025-09,Bank C,Bond,GBP,Buy,notional_mn,0.4923506378913542
2025-09-16,2025-09,Bank C,Bond,GBP,Buy,pnl,2392.286372267516
2025-09-16,2025-09,Bank C,Equity,USD,Buy,notional,6370270.742513933
2025-09-16,2025-09,Bank C,Equity,USD,Buy,notional_mn,6.370270742513933
2025-09-16,2025-09,Bank C,Equity,USD,Buy,pnl,1899.2942354965307
2025-09-17,2025-09,Bank A,Equity,GBP,Sell,notional,3602585.367426332
2025-09-17,2025-09,Bank A,Equity,GBP,Sell,notional_mn,3.602585367426332
2025-09-17,2025-09,Bank A,Equity,GBP,Sell,pnl,-179712.79186885047
2025-09-17,2025-09,Bank A,Equity,JPY,Buy,notional,2150715.8644818706
2025-09-17,2025-09,Bank A,Equity,JPY,Buy,notional_mn,2.1507158644818705
2025-09-17,2025-09,Bank A,Equity,JPY,Buy,pnl,-3338.558966623764
2025-09-17,2025-09,Bank A,Equity,JPY,Sell,notional,387719.8253438575
